Club Name,Club ID,Club Logo URL,Club Logo Local Path,Player Name,Player ID,Player Slug,Jersey Number,Position,Birth Date,Height (cm),Weight (kg),Nationality,Player Photo URL,Player Photo Local Path,Season,Season ID,Matches Played,Goals,Assists,Shots at Goal,Shots on Target,Shots off Target,Sprints,Yellow Cards,Red Cards,Yellow-Red Cards,Distance Covered (km),Max Speed (km/h),Crosses from Play,Fouls Against Opponent,Ball Actions,Tackles Won,Aerial Duels Won
Heidenheim,DFL-CLU-000003,https://assets.bundesliga.com/clublogos/DFL-SEA-0001K9/DFL-CLU-000003.svg,assets/logos/1-fc-heidenheim-1846.svg,Eren Sami Dinkçi,DFL-OBJ-002G8E,eren-dinkci,8,Striker,2001-12-13,188,75,"DEU , TUR",https://assets.bundesliga.com/player/dfl-obj-002g8e-dfl-clu-000018-dfl-sea-0001k9.png,assets/images/1-fc-heidenheim-1846/eren-dinkci.png,2025-2026,DFL-SEA-0001K9,22,3,1,29,9,20,375,4,0,0,168.6,35.43,24,11,651,114,5
Heidenheim,DFL-CLU-000003,https://assets.bundesliga.com/clublogos/DFL-SEA-0001K9/DFL-CLU-000003.svg,assets/logos/1-fc-heidenheim-1846.svg,Eren Sami Dinkçi,DFL-OBJ-002G8E,eren-dinkci,8,Striker,2001-12-13,188,75,"DEU , TUR",https://assets.bundesliga.com/player/dfl-obj-002g8e-dfl-clu-000018-dfl-sea-0001k9.png,assets/images/1-fc-heidenheim-1846/eren-dinkci.png,2024-2025,DFL-SEA-0001K8,23,0,3,15,4,11,441,1,0,0,164.2,35.44,7,8,572,112,6
Heidenheim,DFL-CLU-000003,https://assets.bundesliga.com/clublogos/DFL-SEA-0001K9/DFL-CLU-000003.svg,assets/logos/1-fc-heidenheim-1846.svg,Eren Sami Dinkçi,DFL-OBJ-002G8E,eren-dinkci,8,Striker,2001-12-13,188,75,"DEU , TUR",https://assets.bundesliga.com/player/dfl-obj-002g8e-dfl-clu-000018-dfl-sea-0001k9.png,assets/images/1-fc-heidenheim-1846/eren-dinkci.png,2023-2024,DFL-SEA-0001K7,33,10,4,49,21,28,867,8,0,0,294.4,36.41,52,25,1272,225,12
Heidenheim,DFL-CLU-000003,https://assets.bundesliga.com/clublogos/DFL-SEA-0001K9/DFL-CLU-000003.svg,assets/logos/1-fc-heidenheim-1846.svg,Eren Sami Dinkçi,DFL-OBJ-002G8E,eren-dinkci,8,Striker,2001-12-13,188,75,"DEU , TUR",https://assets.bundesliga.com/player/dfl-obj-002g8e-dfl-clu-000018-dfl-sea-0001k9.png,assets/images/1-fc-heidenheim-1846/eren-dinkci.png,2022-2023,DFL-SEA-0001K6,17,0,0,4,0,4,120,0,0,0,35.1,35.09,5,5,132,30,4
Heidenheim,DFL-CLU-000003,https://assets.bundesliga.com/clublogos/DFL-SEA-0001K9/DFL-CLU-000003.svg,assets/logos/1-fc-heidenheim-1846.svg,Eren Sami Dinkçi,DFL-OBJ-002G8E,eren-dinkci,8,Striker,2001-12-13,188,75,"DEU , TUR",https://assets.bundesliga.com/player/dfl-obj-002g8e-dfl-clu-000018-dfl-sea-0001k9.png,assets/images/1-fc-heidenheim-1846/eren-dinkci.png,2020-2021,DFL-SEA-0001K4,8,1,0,4,2,2,72,0,0,0,17.4,33.52,0,1,57,22,3
Heidenheim,DFL-CLU-000003,https://assets.bundesliga.com/clublogos/DFL-SEA-0001K9/DFL-CLU-000003.svg,assets/logos/1-fc-heidenheim-1846.svg,Frank Feller,DFL-OBJ-J01J8L,frank-feller,40,Goalkeeper,2004-01-07,183,74,DEU,https://assets.bundesliga.com/player/dfl-obj-j01j8l-dfl-clu-000018-dfl-sea-0001k9.png,assets/images/1-fc-heidenheim-1846/frank-feller.png,2025-2026,DFL-SEA-0001K9,3,0,0,0,0,0,0,0,0,0,10.6,24,0,0,162,0,0
Heidenheim,DFL-CLU-000003,https://assets.bundesliga.com/clublogos/DFL-SEA-0001K9/DFL-CLU-000003.svg,assets/logos/1-fc-heidenheim-1846.svg,Frank Feller,DFL-OBJ-J01J8L,frank-feller,40,Goalkeeper,2004-01-07,183,74,DEU,https://assets.bundesliga.com/player/dfl-obj-j01j8l-dfl-clu-000018-dfl-sea-0001k9.png,assets/images/1-fc-heidenheim-1846/frank-feller.png,2024-2025,DFL-SEA-0001K8,2,0,0,0,0,0,0,0,0,0,7.8,23.72,0,0,72,0,0
Heidenheim,DFL-CLU-000003,https://assets.bundesliga.com/clublogos/DFL-SEA-0001K9/DFL-CLU-000003.svg,assets/logos/1-fc-heidenheim-1846.svg,Frank Schmidt,DFL-OBJ-002GBV,frank-schmidt,,Heidenheim,1974-01-03,190,,DEU,https://assets.bundesliga.com/person/dfl-obj-002gbv-dfl-clu-000018-dfl-sea-0001k9.png,assets/images/1-fc-heidenheim-1846/frank-schmidt.png,2025-2026,DFL-SEA-0001K9,,,,,,,,,,,,,,,,,
Heidenheim,DFL-CLU-000003,https://assets.bundesliga.com/clublogos/DFL-SEA-0001K9/DFL-CLU-000003.svg,assets/logos/1-fc-heidenheim-1846.svg,Hennes Behrens,DFL-OBJ-J01S1Y,hennes-behrens,26,Defender,2005-01-19,177,70,DEU,https://assets.bundesliga.com/player/dfl-obj-j01s1y-dfl-clu-000018-dfl-sea-0001k9.png,assets/images/1-fc-heidenheim-1846/hennes-behrens.png,2025-2026,DFL-SEA-0001K9,16,1,2,9,4,5,298,0,0,0,163.3,32.58,23,5,931,173,19
Heidenheim,DFL-CLU-000003,https://assets.bundesliga.com/clublogos/DFL-SEA-0001K9/DFL-CLU-000003.svg,assets/logos/1-fc-heidenheim-1846.svg,Hennes Behrens,DFL-OBJ-J01S1Y,hennes-behrens,26,Defender,2005-01-19,177,70,DEU,https://assets.bundesliga.com/player/dfl-obj-j01s1y-dfl-clu-000018-dfl-sea-0001k9.png,assets/images/1-fc-heidenheim-1846/hennes-behrens.png,2024-2025,DFL-SEA-0001K8,1,0,0,0,0,0,13,0,0,0,4.2,31.16,0,0,28,5,0
Heidenheim,DFL-CLU-000003,https://assets.bundesliga.com/clublogos/DFL-SEA-0001K9/DFL-CLU-000003.svg,assets/logos/1-fc-heidenheim-1846.svg,Jan Schöppner,DFL-OBJ-002GA9,jan-schoppner,3,Midfielder,1999-06-12,190,78,DEU,https://assets.bundesliga.com/player/dfl-obj-002ga9-dfl-clu-000018-dfl-sea-0001k9.png,assets/images/1-fc-heidenheim-1846/jan-schoppner.png,2025-2026,DFL-SEA-0001K9,31,3,2,23,7,16,295,5,0,0,304.6,32.91,10,19,1107,246,59
Heidenheim,DFL-CLU-000003,https://assets.bundesliga.com/clublogos/DFL-SEA-0001K9/DFL-CLU-000003.svg,assets/logos/1-fc-heidenheim-1846.svg,Jan Schöppner,DFL-OBJ-002GA9,jan-schoppner,3,Midfielder,1999-06-12,190,78,DEU,https://assets.bundesliga.com/player/dfl-obj-002ga9-dfl-clu-000018-dfl-sea-0001k9.png,assets/images/1-fc-heidenheim-1846/jan-schoppner.png,2024-2025,DFL-SEA-0001K8,33,4,3,38,13,25,665,8,0,0,373.8,33.25,10,32,1479,267,62
Heidenheim,DFL-CLU-000003,https://assets.bundesliga.com/clublogos/DFL-SEA-0001K9/DFL-CLU-000003.svg,assets/logos/1-fc-heidenheim-1846.svg,Jan Schöppner,DFL-OBJ-002GA9,jan-schoppner,3,Midfielder,1999-06-12,190,78,DEU,https://assets.bundesliga.com/player/dfl-obj-002ga9-dfl-clu-000018-dfl-sea-0001k9.png,assets/images/1-fc-heidenheim-1846/jan-schoppner.png,2023-2024,DFL-SEA-0001K7,26,2,2,15,5,10,394,3,0,0,257.3,31.92,4,15,957,218,52
Heidenheim,DFL-CLU-000003,https://assets.bundesliga.com/clublogos/DFL-SEA-0001K9/DFL-CLU-000003.svg,assets/logos/1-fc-heidenheim-1846.svg,Jonas Föhrenbach,DFL-OBJ-00266E,jonas-fohrenbach,19,Defender,1996-01-26,184,81,DEU,https://assets.bundesliga.com/player/dfl-obj-00266e-dfl-clu-000018-dfl-sea-0001k9.png,assets/images/1-fc-heidenheim-1846/jonas-fohrenbach.png,2025-2026,DFL-SEA-0001K9,27,1,1,5,1,4,397,3,0,0,272.5,33.36,46,17,1333,165,30
Heidenheim,DFL-CLU-000003,https://assets.bundesliga.com/clublogos/DFL-SEA-0001K9/DFL-CLU-000003.svg,assets/logos/1-fc-heidenheim-1846.svg,Jonas Föhrenbach,DFL-OBJ-00266E,jonas-fohrenbach,19,Defender,1996-01-26,184,81,DEU,https://assets.bundesliga.com/player/dfl-obj-00266e-dfl-clu-000018-dfl-sea-0001k9.png,assets/images/1-fc-heidenheim-1846/jonas-fohrenbach.png,2024-2025,DFL-SEA-0001K8,27,0,1,8,1,7,488,3,0,0,220.6,34.07,46,13,1127,134,18
Heidenheim,DFL-CLU-000003,https://assets.bundesliga.com/clublogos/DFL-SEA-0001K9/DFL-CLU-000003.svg,assets/logos/1-fc-heidenheim-1846.svg,Jonas Föhrenbach,DFL-OBJ-00266E,jonas-fohrenbach,19,Defender,1996-01-26,184,81,DEU,https://assets.bundesliga.com/player/dfl-obj-00266e-dfl-clu-000018-dfl-sea-0001k9.png,assets/images/1-fc-heidenheim-1846/jonas-fohrenbach.png,2023-2024,DFL-SEA-0001K7,33,0,0,13,0,13,636,2,0,0,315.1,35.37,53,14,1779,219,36
Heidenheim,DFL-CLU-000003,https://assets.bundesliga.com/clublogos/DFL-SEA-0001K9/DFL-CLU-000003.svg,assets/logos/1-fc-heidenheim-1846.svg,Julian Niehues,DFL-OBJ-002GHL,julian-niehues,16,Midfielder,2001-04-17,195,89,DEU,https://assets.bundesliga.com/player/dfl-obj-002ghl-dfl-clu-000018-dfl-sea-0001k9.png,assets/images/1-fc-heidenheim-1846/julian-niehues.png,2025-2026,DFL-SEA-0001K9,24,3,0,19,5,14,128,1,0,0,182.3,31.3,1,9,837,126,24
Heidenheim,DFL-CLU-000003,https://assets.bundesliga.com/clublogos/DFL-SEA-0001K9/DFL-CLU-000003.svg,assets/logos/1-fc-heidenheim-1846.svg,Julian Niehues,DFL-OBJ-002GHL,julian-niehues,16,Midfielder,2001-04-17,195,89,DEU,https://assets.bundesliga.com/player/dfl-obj-002ghl-dfl-clu-000018-dfl-sea-0001k9.png,assets/images/1-fc-heidenheim-1846/julian-niehues.png,2024-2025,DFL-SEA-0001K8,8,0,0,2,1,1,30,1,0,0,24,29.91,0,1,115,12,2
Heidenheim,DFL-CLU-000003,https://assets.bundesliga.com/clublogos/DFL-SEA-0001K9/DFL-CLU-000003.svg,assets/logos/1-fc-heidenheim-1846.svg,Leart Paqarada,DFL-OBJ-0002EL,leart-paqarada,32,Defender,1994-10-08,184,76,"XKX , DEU , ALB",https://assets.bundesliga.com/player/dfl-obj-0002el-dfl-clu-000018-dfl-sea-0001k9.png,assets/images/1-fc-heidenheim-1846/leart-paqarada.png,2025-2026,DFL-SEA-0001K9,1,0,0,0,0,0,1,0,0,0,0.6,26.61,0,0,3,0,0
Heidenheim,DFL-CLU-000003,https://assets.bundesliga.com/clublogos/DFL-SEA-0001K9/DFL-CLU-000003.svg,assets/logos/1-fc-heidenheim-1846.svg,Leart Paqarada,DFL-OBJ-0002EL,leart-paqarada,32,Defender,1994-10-08,184,76,"XKX , DEU , ALB",https://assets.bundesliga.com/player/dfl-obj-0002el-dfl-clu-000018-dfl-sea-0001k9.png,assets/images/1-fc-heidenheim-1846/leart-paqarada.png,2023-2024,DFL-SEA-0001K7,17,0,0,10,4,6,264,0,0,0,129.8,33.17,40,7,872,93,13
Heidenheim,DFL-CLU-000003,https://assets.bundesliga.com/clublogos/DFL-SEA-0001K9/DFL-CLU-000003.svg,assets/logos/1-fc-heidenheim-1846.svg,Leonidas Stergiou,DFL-OBJ-J01RHC,leonidas-stergiou,25,Defender,2002-03-03,181,75,"CHE , GRC",https://assets.bundesliga.com/player/dfl-obj-j01rhc-dfl-clu-000018-dfl-sea-0001k9.png,assets/images/1-fc-heidenheim-1846/leonidas-stergiou.png,2025-2026,DFL-SEA-0001K9,6,0,0,1,0,1,35,0,0,0,25.8,34.27,1,3,123,21,6
Heidenheim,DFL-CLU-000003,https://assets.bundesliga.com/clublogos/DFL-SEA-0001K9/DFL-CLU-000003.svg,assets/logos/1-fc-heidenheim-1846.svg,Leonidas Stergiou,DFL-OBJ-J01RHC,leonidas-stergiou,25,Defender,2002-03-03,181,75,"CHE , GRC",https://assets.bundesliga.com/player/dfl-obj-j01rhc-dfl-clu-000018-dfl-sea-0001k9.png,assets/images/1-fc-heidenheim-1846/leonidas-stergiou.png,2024-2025,DFL-SEA-0001K8,12,1,2,3,1,2,256,0,0,0,105.2,34.29,10,6,660,71,10
Heidenheim,DFL-CLU-000003,https://assets.bundesliga.com/clublogos/DFL-SEA-0001K9/DFL-CLU-000003.svg,assets/logos/1-fc-heidenheim-1846.svg,Leonidas Stergiou,DFL-OBJ-J01RHC,leonidas-stergiou,25,Defender,2002-03-03,181,75,"CHE , GRC",https://assets.bundesliga.com/player/dfl-obj-j01rhc-dfl-clu-000018-dfl-sea-0001k9.png,assets/images/1-fc-heidenheim-1846/leonidas-stergiou.png,2023-2024,DFL-SEA-0001K7,15,1,0,3,1,2,173,0,0,0,73.1,32.69,12,5,439,44,5
Heidenheim,DFL-CLU-000003,https://assets.bundesliga.com/clublogos/DFL-SEA-0001K9/DFL-CLU-000003.svg,assets/logos/1-fc-heidenheim-1846.svg,Luca Kerber,DFL-OBJ-J01GHT,luca-kerber,20,Midfielder,2002-03-10,180,77,DEU,https://assets.bundesliga.com/player/dfl-obj-j01ght-dfl-clu-000018-dfl-sea-0001k9.png,assets/images/1-fc-heidenheim-1846/luca-kerber.png,2025-2026,DFL-SEA-0001K9,18,2,0,7,3,4,124,3,0,0,107.1,32.11,4,12,203,55,12
Heidenheim,DFL-CLU-000003,https://assets.bundesliga.com/clublogos/DFL-SEA-0001K9/DFL-CLU-000003.svg,assets/logos/1-fc-heidenheim-1846.svg,Luca Kerber,DFL-OBJ-J01GHT,luca-kerber,20,Midfielder,2002-03-10,180,77,DEU,https://assets.bundesliga.com/player/dfl-obj-j01ght-dfl-clu-000018-dfl-sea-0001k9.png,assets/images/1-fc-heidenheim-1846/luca-kerber.png,2024-2025,DFL-SEA-0001K8,23,2,0,7,5,2,232,4,0,0,118.3,32,4,22,370,76,10
Heidenheim,DFL-CLU-000003,https://assets.bundesliga.com/clublogos/DFL-SEA-0001K9/DFL-CLU-000003.svg,assets/logos/1-fc-heidenheim-1846.svg,Marnon-Thomas Busch,DFL-OBJ-0002JT,marnon-busch,2,Defender,1994-12-08,182,80,DEU,https://assets.bundesliga.com/player/dfl-obj-0002jt-dfl-clu-000018-dfl-sea-0001k9.png,assets/images/1-fc-heidenheim-1846/marnon-busch.png,2025-2026,DFL-SEA-0001K9,29,1,5,13,3,10,299,4,0,0,217.7,34.17,32,17,1178,139,31
Heidenheim,DFL-CLU-000003,https://assets.bundesliga.com/clublogos/DFL-SEA-0001K9/DFL-CLU-000003.svg,assets/logos/1-fc-heidenheim-1846.svg,Marnon-Thomas Busch,DFL-OBJ-0002JT,marnon-busch,2,Defender,1994-12-08,182,80,DEU,https://assets.bundesliga.com/player/dfl-obj-0002jt-dfl-clu-000018-dfl-sea-0001k9.png,assets/images/1-fc-heidenheim-1846/marnon-busch.png,2024-2025,DFL-SEA-0001K8,23,0,1,15,3,12,333,1,0,0,163.7,35.19,24,7,1081,98,16
Heidenheim,DFL-CLU-000003,https://assets.bundesliga.com/clublogos/DFL-SEA-0001K9/DFL-CLU-000003.svg,assets/logos/1-fc-heidenheim-1846.svg,Marnon-Thomas Busch,DFL-OBJ-0002JT,marnon-busch,2,Defender,1994-12-08,182,80,DEU,https://assets.bundesliga.com/player/dfl-obj-0002jt-dfl-clu-000018-dfl-sea-0001k9.png,assets/images/1-fc-heidenheim-1846/marnon-busch.png,2023-2024,DFL-SEA-0001K7,16,0,0,5,1,4,121,1,0,0,69.6,32.92,18,9,480,55,11
Heidenheim,DFL-CLU-000003,https://assets.bundesliga.com/clublogos/DFL-SEA-0001K9/DFL-CLU-000003.svg,assets/logos/1-fc-heidenheim-1846.svg,Marvin Pieringer,DFL-OBJ-0028T0,marvin-pieringer,18,Striker,1999-10-04,191,83,DEU,https://assets.bundesliga.com/player/dfl-obj-0028t0-dfl-clu-000018-dfl-sea-0001k9.png,assets/images/1-fc-heidenheim-1846/marvin-pieringer.png,2025-2026,DFL-SEA-0001K9,27,4,1,30,8,22,304,2,0,0,204.5,31.92,8,35,658,204,63
Heidenheim,DFL-CLU-000003,https://assets.bundesliga.com/clublogos/DFL-SEA-0001K9/DFL-CLU-000003.svg,assets/logos/1-fc-heidenheim-1846.svg,Marvin Pieringer,DFL-OBJ-0028T0,marvin-pieringer,18,Striker,1999-10-04,191,83,DEU,https://assets.bundesliga.com/player/dfl-obj-0028t0-dfl-clu-000018-dfl-sea-0001k9.png,assets/images/1-fc-heidenheim-1846/marvin-pieringer.png,2024-2025,DFL-SEA-0001K8,31,7,3,58,21,37,595,7,0,0,274.4,32.52,9,44,863,232,78
Heidenheim,DFL-CLU-000003,https://assets.bundesliga.com/clublogos/DFL-SEA-0001K9/DFL-CLU-000003.svg,assets/logos/1-fc-heidenheim-1846.svg,Marvin Pieringer,DFL-OBJ-0028T0,marvin-pieringer,18,Striker,1999-10-04,191,83,DEU,https://assets.bundesliga.com/player/dfl-obj-0028t0-dfl-clu-000018-dfl-sea-0001k9.png,assets/images/1-fc-heidenheim-1846/marvin-pieringer.png,2023-2024,DFL-SEA-0001K7,31,3,3,27,8,19,454,5,0,0,191.8,33.93,5,31,671,199,69
Heidenheim,DFL-CLU-000003,https://assets.bundesliga.com/clublogos/DFL-SEA-0001K9/DFL-CLU-000003.svg,assets/logos/1-fc-heidenheim-1846.svg,Mathias Honsak,DFL-OBJ-0028QV,mathias-honsak,17,Midfielder,1996-12-20,188,80,AUT,https://assets.bundesliga.com/player/dfl-obj-0028qv-dfl-clu-000018-dfl-sea-0001k9.png,assets/images/1-fc-heidenheim-1846/mathias-honsak.png,2025-2026,DFL-SEA-0001K9,27,2,1,33,11,22,244,1,0,0,155.4,34.67,23,10,606,132,27
